ForecastID,Confirmed,Deaths
177,71054,1382
178,7355,434
179,193269,15978
180,25800,795
181,437341,33014
182,173397,2816
183,12687,147
184,127275,4294
185,61709,854
186,27644,478
187,141482,7680
188,22376,1054
189,122620,2881
190,14529,172
191,160825,1876
192,650204,13459
193,53532,419
194,1651,58
195,124504,2653
196,76625,1946
197,10768,229
198,78213,1148
199,3990,37
200,132277,2281
201,5610,40
202,203930,5255
203,64038,866
204,739388,13659
205,58764,1962
206,53536,4464
207,17812,611
208,636350,11841
209,279994,5985
210,9569,91
211,33375,399
212,246309,8338
213,98927,3349
214,69958,1172
215,45242,467
216,51584,970
217,151792,5093
218,4637,132
219,110871,3794
220,130240,9134
221,116626,6812
222,79871,1900
223,85965,2623
224,91891,1592
225,8041,112
226,35714,408
227,71511,1391
228,7375,435
229,193597,15984
230,25912,800
231,437987,33025
232,174903,2832
233,12916,148
234,128306,4315
235,62452,861
236,27871,482
237,142150,7681
238,22465,1056
239,123531,2910
240,14792,173
241,162301,1894
242,654559,13594
243,53900,421
244,1657,58
245,125474,2666
246,77112,1953
247,10898,236
248,78829,1152
249,4025,38
250,133519,2301
251,5669,40
252,204340,5266
253,64604,879
254,744953,13752
255,59032,1966
256,53684,4463
257,17889,612
258,638904,11894
259,281869,6033
260,9780,96
261,33632,401
262,248208,8348
263,99876,3356
264,70904,1178
265,45787,469
266,52205,976
267,152496,5120
268,4661,133
269,111391,3802
270,130581,9149
271,117341,6824
272,80675,1904
273,86565,2639
274,93151,1602
275,8155,114
276,35998,410
277,71966,1401
278,7395,435
279,193926,15981
280,26024,805
281,438634,33035
282,176415,2847
283,13138,149
284,129333,4322
285,63191,864
286,28101,487
287,142818,7688
288,22551,1057
289,124441,2923
290,15055,174
291,163772,1908
292,658902,13714
293,54259,423
294,1664,58
295,126449,2674
296,77596,1960
297,11028,239
298,79444,1157
299,4059,38
300,134763,2318
301,5733,40
302,204750,5281
303,65170,892
304,750249,13866
305,59300,1969
306,53819,4465
307,17965,614
308,641477,11985
309,283742,6072
310,9995,101
311,33890,404
312,250120,8365
313,100824,3365
314,71856,1185
315,46336,472
316,52827,982
317,153200,5145
318,4683,133
319,111913,3811
320,130923,9162
321,118055,6837
322,81482,1908
323,87169,2667
324,94410,1612
325,8275,116
326,36284,412
327,72422,1413
328,7415,435
329,194254,15975
330,26136,809
331,439280,33045
332,177932,2866
333,13359,150
334,130360,4321
335,63927,869
336,28330,492
337,143486,7685
338,22668,1059
339,125351,2934
340,15318,175
341,165239,1923
342,663261,13834
343,54618,425
344,1670,58
345,127426,2682
346,78073,1967
347,11158,240
348,80074,1162
349,4094,38
350,136007,2332
351,5802,41
352,205160,5313
353,65737,906
354,755743,13993
355,59569,1973
356,53962,4464
357,18042,615
358,644065,12133
359,285623,6161
360,10214,106
361,34147,411
362,252026,8390
363,101773,3375
364,72816,1196
365,46884,475
366,53446,988
367,153904,5170
368,4706,133
369,112438,3817
370,131265,9177
371,118770,6849
372,82292,1913
373,87771,2708
374,95669,1621
375,8399,117
376,36569,414
377,72878,1430
378,7435,436
379,194583,15972
380,26248,813
381,439925,33057
382,179450,2893
383,13583,151
384,131391,4324
385,64664,880
386,28558,496
387,144154,7689
388,22778,1060
389,126261,2958
390,15581,176
391,166708,1948
392,667640,13966
393,54981,428
394,1676,58
395,128402,2696
396,78550,1974
397,11288,246
398,80711,1167
399,4129,38
400,137251,2349
401,5872,41
402,205570,5365
403,66303,920
404,761050,14123
405,59837,1976
406,54100,4464
407,18119,616
408,646654,12290
409,287503,6238
410,10434,111
411,34405,422
412,253937,8418
413,102722,3386
414,73777,1209
415,47432,478
416,54063,997
417,154608,5199
418,4729,133
419,112963,3827
420,131606,9193
421,119485,6861
422,83102,1918
423,88373,2750
424,96930,1630
425,8524,119
426,36855,417
427,73335,1447
428,7455,436
429,194911,15979
430,26360,817
431,440571,33071
432,180968,2925
433,13808,153
434,132422,4350
435,65402,895
436,28786,501
437,144821,7688
438,22873,1062
439,127171,2999
440,15844,177
441,168176,1982
442,672023,14115
443,55345,430
444,1683,58
445,129378,2715
446,79030,1982
447,11418,252
448,81348,1172
449,4163,39
450,138495,2371
451,5940,41
452,205979,5424
453,66870,933
454,766486,14241
455,60105,1980
456,54242,4464
457,18196,618
458,649239,12427
459,289380,6269
460,10652,116
461,34662,432
462,255845,8441
463,103671,3397
464,74738,1222
465,47980,481
466,54681,1005
467,155312,5224
468,4753,133
469,113488,3833
470,131948,9208
471,120200,6874
472,83912,1923
473,88974,2784
474,98192,1641
475,8646,120
476,37141,419
477,73791,1464
478,7475,437
479,195240,15992
480,26471,822
481,441216,33085
482,182485,2956
483,14034,154
484,133454,4394
485,66139,910
486,29014,506
487,145489,7695
488,22977,1064
489,128081,3051
490,16107,178
491,169646,2018
492,676403,14272
493,55711,432
494,1689,58
495,130353,2737
496,79510,1989
497,11548,253
498,81981,1177
499,4198,39
500,139739,2395
501,6005,42
502,206389,5472
503,67436,946
504,771823,14349
505,60373,1983
506,54381,4464
507,18272,619
508,651820,12533
509,291259,6332
510,10870,122
511,34920,440
512,257755,8456
513,104620,3406
514,75697,1232
515,48528,484
516,55300,1013
517,156016,5252
518,4776,133
519,114012,3842
520,132290,9221
521,120915,6886
522,84722,1928
523,89576,2805
524,99455,1649
525,8766,122
526,37427,421
527,74247,1477
528,7495,437
529,195568,16006
530,26583,826
531,441862,33098
532,184001,2980
533,14259,155
534,134485,4440
535,66876,921
536,29243,510
537,146157,7699
538,23085,1065
539,128991,3098
540,16369,179
541,171114,2047
542,680779,14428
543,56075,435
544,1695,58
545,131329,2755
546,79989,1996
547,11678,256
548,82613,1182
549,4232,39
550,140983,2418
551,6070,43
552,206799,5500
553,68003,960
554,777245,14454
555,60642,1987
556,54522,4465
557,18349,620
558,654402,12605
559,293138,6428
560,11087,127
561,35177,443
562,259663,8466
563,105569,3415
564,76656,1239
565,49076,487
566,55918,1019
567,156720,5277
568,4799,134
569,114536,3850
570,132631,9237
571,121630,6899
572,85531,1934
573,90178,2817
574,100717,1658
575,8887,124
576,37713,423
577,74704,1489
578,7515,438
579,195897,16012
580,26695,831
581,442507,33109
582,185518,2996
583,14484,156
584,135516,4471
585,67614,928
586,29471,515
587,146825,7708
588,23188,1067
589,129902,3127
590,16632,181
591,172583,2065
592,685155,14575
593,56438,437
594,1701,58
595,132305,2768
596,80468,2003
597,11808,263
598,83245,1188
599,4267,39
600,142227,2437
601,6136,43
602,207209,5513
603,68569,974
604,782606,14565
605,60910,1990
606,54661,4464
607,18426,622
608,656985,12669
609,295017,6477
610,11305,132
611,35435,445
612,261572,8477
613,106518,3423
614,77615,1245
615,49624,490
616,56537,1025
617,157424,5304
618,4822,134
619,115060,3857
620,132973,9252
621,122344,6911
622,86340,1938
623,90780,2834
624,101978,1669
625,9008,125
626,37998,426
627,75160,1502
628,7535,438
629,196225,16011
630,26807,835
631,443153,33121
632,187035,3011
633,14709,157
634,136546,4483
635,68351,931
636,29699,520
637,147493,7710
638,23290,1068
639,130812,3139
640,16895,182
641,174052,2078
642,689532,14714
643,56802,439
644,1708,58
645,133281,2776
646,80947,2010
647,11938,267
648,83877,1193
649,4301,40
650,143470,2455
651,6203,43
652,207618,5528
653,69135,987
654,788014,14681
655,61178,1994
656,54802,4465
657,18502,623
658,659568,12767
659,296895,6513
660,11523,137
661,35692,447
662,263481,8494
663,107467,3433
664,78574,1252
665,50172,493
666,57155,1030
667,158128,5330
668,4845,134
669,115584,3866
670,133315,9266
671,123059,6923
672,87150,1943
673,91381,2863
674,103240,1678
675,9130,127
676,38284,428
677,75616,1517
678,7555,439
679,196554,16005
680,26919,840
681,443798,33133
682,188552,3030
683,14934,158
684,137577,4483
685,69088,937
686,29927,524
687,148161,7715
688,23395,1070
689,131722,3147
690,17158,183
691,175521,2092
692,693909,14848
693,57166,441
694,1714,58
695,134256,2784
696,81427,2017
697,12068,267
698,84511,1198
699,4336,40
700,144714,2471
701,6270,44
702,208028,5560
703,69702,1001
704,793383,14801
705,61447,1997
706,54942,4465
707,18579,624
708,662152,12909
709,298774,6602
710,11741,142
711,35950,454
712,265390,8519
713,108416,3442
714,79534,1263
715,50720,496
716,57773,1037
717,158832,5356
718,4869,134
719,116109,3873
720,133656,9281
721,123774,6936
722,87959,1948
723,91983,2904
724,104501,1687
725,9252,128
726,38570,430
727,76072,1532
728,7575,439
729,196882,16003
730,27031,844
731,444444,33145
732,190069,3057
733,15159,159
734,138608,4488
735,69826,947
736,30156,529
737,148829,7715
738,23500,1072
739,132632,3169
740,17421,184
741,176990,2117
742,698286,14984
743,57529,444
744,1720,58
745,135232,2798
746,81906,2024
747,12198,272
748,85144,1203
749,4370,40
750,145958,2490
751,6337,45
752,208438,5611
753,70268,1014
754,798781,14919
755,61715,2001
756,55082,4465
757,18656,625
758,664735,13067
759,300653,6682
760,11959,147
761,36207,465
762,267298,8545
763,109365,3453
764,80493,1276
765,51267,498
766,58392,1045
767,159535,5383
768,4892,134
769,116633,3882
770,133998,9296
771,124489,6948
772,88769,1953
773,92585,2946
774,105763,1697
775,9374,130
776,38856,432
777,76529,1547
778,7595,440
779,197211,16009
780,27142,848
781,445089,33158
782,191586,3089
783,15384,160
784,139639,4510
785,70563,961
786,30384,534
787,149496,7718
788,23603,1073
789,133542,3211
790,17684,185
791,178459,2151
792,702663,15125
793,57893,446
794,1726,58
795,136208,2817
796,82385,2032
797,12328,279
798,85776,1208
799,4405,40
800,147202,2511
801,6403,45
802,208848,5669
803,70835,1028
804,804157,15034
805,61983,2004
806,55222,4465
807,18733,627
808,667318,13206
809,302532,6712
810,12176,152
811,36465,476
812,269207,8568
813,110314,3463
814,81452,1289
815,51815,501
816,59010,1054
817,160239,5409
818,4915,134
819,117157,3889
820,134340,9311
821,125204,6961
822,89579,1958
823,93186,2979
824,107025,1706
825,9495,131
826,39141,435
827,76985,1562
828,7615,440
829,197539,16021
830,27254,853
831,445734,33171
832,193103,3120
833,15608,162
834,140670,4549
835,71301,976
836,30612,538
837,150164,7719
838,23707,1075
839,134452,3266
840,17947,186
841,179928,2188
842,707040,15271
843,58257,448
844,1733,58
845,137183,2839
846,82864,2039
847,12458,281
848,86409,1213
849,4440,41
850,148446,2534
851,6469,45
852,209258,5717
853,71401,1041
854,809551,15144
855,62251,2007
856,55362,4465
857,18809,628
858,669901,13307
859,304410,6772
860,12394,157
861,36722,484
862,271116,8583
863,111263,3472
864,82411,1299
865,52363,504
866,59628,1062
867,160943,5435
868,4938,135
869,117682,3897
870,134681,9325
871,125919,6973
872,90388,1963
873,93788,2999
874,108286,1715
875,9617,133
876,39427,437
877,77441,1576
878,7635,441
879,197868,16034
880,27366,857
881,446380,33183
882,194620,3144
883,15833,163
884,141701,4593
885,72038,988
886,30841,543
887,150832,7725
888,23811,1076
889,135362,3315
890,18209,187
891,181397,2218
892,711417,15419
893,58621,451
894,1739,58
895,138159,2857
896,83343,2046
897,12588,282
898,87042,1218
899,4474,41
900,149690,2555
901,6536,46
902,209667,5746
903,71968,1055
904,814931,15257
905,62520,2011
906,55502,4465
907,18886,629
908,672484,13375
909,306289,6870
910,12612,162
911,36979,487
912,273025,8594
913,112212,3481
914,83371,1306
915,52911,507
916,60247,1068
917,161647,5461
918,4961,135
919,118206,3905
920,135023,9340
921,126634,6985
922,91198,1968
923,94390,3012
924,109548,1725
925,9738,134
926,39713,439
927,77898,1589
928,7655,441
929,198196,16041
930,27478,861
931,447025,33195
932,196137,3160
933,16058,164
934,142731,4626
935,72775,995
936,31069,548
937,151500,7729
938,23915,1078
939,136272,3344
940,18472,189
941,182865,2236
942,715793,15566
943,58985,453
944,1745,58
945,139135,2870
946,83822,2053
947,12718,290
948,87675,1223
949,4509,41
950,150934,2574
951,6602,46
952,210077,5760
953,72534,1069
954,820322,15370
955,62788,2014
956,55642,4465
957,18963,631
958,675067,13442
959,308168,6922
960,12830,167
961,37237,488
962,274933,8605
963,113161,3490
964,84330,1312
965,53459,510
966,60865,1074
967,162351,5488
968,4985,135
969,118730,3913
970,135365,9355
971,127348,6998
972,92007,1973
973,94992,3029
974,110810,1735
975,9860,136
976,39999,441
977,78354,1603
978,7675,442
979,198524,16040
980,27590,866
981,447671,33208
982,197653,3174
983,16283,165
984,143762,4642
985,73513,999
986,31297,552
987,152168,7736
988,24019,1080
989,137183,3355
990,18735,190
991,184334,2247
992,720170,15709
993,59349,455
994,1752,58
995,140111,2878
996,84301,2060
997,12848,294
998,88307,1228
999,4543,41
1000,152178,2592
1001,6669,46
1002,210487,5776
1003,73101,1082
1004,825704,15487
1005,63056,2018
1006,55782,4466
1007,19039,632
1008,677650,13544
1009,310046,6955
1010,13048,172
1011,37494,490
1012,276842,8623
1013,114110,3500
1014,85289,1319
1015,54007,513
1016,61483,1079
1017,163055,5514
1018,5008,135
1019,119254,3921
1020,135706,9370
1021,128063,7010
1022,92817,1978
1023,95593,3059
1024,112071,1744
1025,9982,137
1026,40284,443
1027,78810,1618
1028,7695,442
1029,198853,16036
1030,27702,870
1031,448316,33220
1032,199170,3194
1033,16508,166
1034,144793,4645
1035,74250,1005
1036,31526,557
1037,152836,7739
1038,24123,1081
1039,138093,3360
1040,18998,191
1041,185803,2261
1042,724547,15850
1043,59712,457
1044,1758,58
1045,141086,2886
1046,84781,2067
1047,12978,294
1048,88940,1233
1049,4578,42
1050,153421,2611
1051,6736,47
1052,210897,5807
1053,73667,1096
1054,831093,15602
1055,63324,2021
1056,55922,4465
1057,19116,633
1058,680233,13687
1059,311925,7043
1060,13266,177
1061,37752,497
1062,278751,8647
1063,115059,3509
1064,86248,1330
1065,54555,516
1066,62102,1086
1067,163759,5540
1068,5031,135
1069,119779,3928
1070,136048,9384
1071,128778,7023
1072,93626,1983
1073,96195,3100
1074,113333,1753
1075,10103,139
1076,40570,446
1077,79267,1632
1078,7715,443
1079,199181,16034
1080,27813,874
1081,448962,33232
1082,200687,3221
1083,16733,167
1084,145824,4651
1085,74987,1014
1086,31754,562
1087,153504,7743
1088,24227,1083
1089,139003,3380
1090,19261,192
1091,187272,2286
1092,728924,15990
1093,60076,460
1094,1764,58
1095,142062,2900
1096,85260,2075
1097,13108,299
1098,89573,1238
1099,4612,42
1100,154665,2630
1101,6802,48
1102,211306,5857
1103,74234,1109
1104,836476,15718
1105,63593,2025
1106,56062,4466
1107,19193,635
1108,682816,13846
1109,313804,7126
1110,13483,182
1111,38009,508
1112,280660,8673
1113,116008,3519
1114,87207,1343
1115,55103,519
1116,62720,1094
1117,164463,5567
1118,5054,135
1119,120303,3937
1120,136390,9399
1121,129493,7035
1122,94436,1988
1123,96797,3142
1124,114595,1763
1125,10225,141
1126,40856,448
1127,79723,1647
1128,7736,443
1129,199510,16040
1130,27925,879
1131,449607,33245
1132,202204,3253
1133,16958,168
1134,146855,4670
1135,75725,1028
1136,31982,566
1137,154171,7745
1138,24331,1084
1139,139913,3423
1140,19524,193
1141,188741,2321
1142,733301,16131
1143,60440,462
1144,1770,58
1145,143038,2919
1146,85739,2082
1147,13238,306
1148,90206,1244
1149,4647,42
1150,155909,2651
1151,6869,48
1152,211716,5914
1153,74800,1123
1154,841864,15831
1155,63861,2028
1156,56202,4466
1157,19269,636
1158,685399,13984
1159,315683,7156
1160,13701,187
1161,38267,520
1162,282569,8695
1163,116957,3529
1164,88167,1355
1165,55651,522
1166,63339,1103
1167,165167,5593
1168,5077,136
1169,120827,3944
1170,136731,9414
1171,130208,7047
1172,95245,1993
1173,97399,3175
1174,115856,1772
1175,10346,142
1176,41142,450
1177,80179,1661
1178,7756,444
1179,199838,16051
1180,28037,883
1181,450253,33257
1182,203721,3284
1183,17183,169
1184,147886,4705
1185,76462,1043
1186,32210,571
1187,154839,7748
1188,24435,1086
1189,140823,3480
1190,19787,194
1191,190210,2359
1192,737678,16274
1193,60804,464
1194,1777,58
1195,144013,2941
1196,86218,2089
1197,13368,308
1198,90838,1249
1199,4681,42
1200,157153,2672
1201,6935,48
1202,212126,5962
1203,75367,1136
1204,847249,15945
1205,64129,2032
1206,56343,4466
1207,19346,637
1208,687982,14080
1209,317561,7212
1210,13919,192
1211,38524,529
1212,284477,8711
1213,117906,3538
1214,89126,1365
1215,56199,525
1216,63957,1110
1217,165871,5619
1218,5100,136
1219,121351,3952
1220,137073,9428
1221,130923,7060
1222,96055,1998
1223,98000,3194
1224,117118,1781
1225,10468,144
1226,41427,452
1227,80635,1675
1228,7776,444
1229,200167,16062
1230,28149,887
1231,450898,33270
1232,205238,3308
1233,17408,170
1234,148917,4746
1235,77199,1054
1236,32439,576
1237,155507,7750
1238,24539,1087
1239,141733,3532
1240,20049,196
1241,191679,2389
1242,742055,16418
1243,61168,467
1244,1783,58
1245,144989,2959
1246,86697,2096
1247,13498,309
1248,91471,1254
1249,4716,43
1250,158397,2693
1251,7002,50
1252,212536,5992
1253,75933,1150
1254,852636,16059
1255,64397,2035
1256,56483,4466
1257,19423,639
1258,690565,14147
1259,319440,7313
1260,14137,197
1261,38782,531
1262,286386,8721
1263,118855,3547
1264,90085,1372
1265,56747,528
1266,64575,1117
1267,166575,5645
1268,5124,136
1269,121876,3960
1270,137415,9443
1271,131638,7072
1272,96864,2003
1273,98602,3207
1274,118380,1791
1275,10589,145
1276,41713,455
1277,81092,1689
1278,7796,445
1279,200495,16069
1280,28261,892
1281,451544,33282
1282,206755,3324
1283,17633,172
1284,149947,4781
1285,77937,1062
1286,32667,580
1287,156175,7755
1288,24643,1089
1289,142643,3562
1290,20312,197
1291,193148,2407
1292,746432,16563
1293,61531,469
1294,1789,58
1295,145965,2972
1296,87177,2103
1297,13628,316
1298,92104,1259
1299,4750,43
