ForecastID,Confirmed,Deaths
169,110821,3787
170,129704,9098
171,115084,6765
172,77081,1896
173,86185,2562
174,88342,1559
175,7702,109
176,34918,403
177,72618,1383
178,7356,434
179,193162,16005
180,26005,792
181,436614,33021
182,170617,2801
183,11821,149
184,126297,4239
185,60634,828
186,27799,472
187,141361,7724
188,22193,1047
189,122004,2857
190,12939,173
191,160535,1825
192,663936,13952
193,53233,426
194,1633,58
195,123678,2611
196,77163,1982
197,10540,218
198,78354,1150
199,3974,38
200,130253,2249
201,5576,38
202,207689,5299
203,63675,820
204,753196,13683
205,59144,1968
206,52976,4474
207,17888,615
208,656209,12133
209,286708,5895
210,9188,63
211,34398,384
212,243494,8315
213,97419,3356
214,64741,1145
215,43843,466
216,50658,954
217,154590,5136
218,4562,134
219,111447,3795
220,130059,9113
221,115813,6775
222,77746,1904
223,86967,2589
224,89477,1568
225,7813,111
226,35175,405
227,73296,1400
228,7378,435
229,193495,16011
230,26156,796
231,437247,33031
232,172022,2826
233,11988,150
234,127321,4262
235,61327,836
236,28066,477
237,142074,7739
238,22288,1048
239,122909,2890
240,13071,174
241,162098,1849
242,670397,14162
243,53606,429
244,1640,58
245,124651,2624
246,77743,1994
247,10655,221
248,79083,1156
249,4011,38
250,131413,2267
251,5648,38
252,208521,5344
253,64254,831
254,760395,13812
255,59478,1972
256,53072,4475
257,17975,616
258,661087,12284
259,289480,5958
260,9404,64
261,34777,390
262,245350,8334
263,98321,3368
264,65337,1153
265,44334,469
266,51255,960
267,155567,5170
268,4581,134
269,112073,3804
270,130413,9128
271,116543,6785
272,78411,1912
273,87749,2615
274,90613,1577
275,7924,112
276,35432,407
277,73974,1417
278,7400,435
279,193828,16016
280,26307,800
281,437880,33042
282,173426,2851
283,12154,151
284,128346,4284
285,62020,845
286,28332,481
287,142786,7754
288,22382,1050
289,123813,2923
290,13203,175
291,163660,1873
292,676857,14372
293,53979,433
294,1647,58
295,125625,2636
296,78322,2006
297,10770,225
298,79812,1162
299,4048,39
300,132573,2286
301,5719,38
302,209353,5389
303,64833,842
304,767593,13940
305,59813,1976
306,53168,4476
307,18062,617
308,665964,12435
309,292252,6022
310,9620,65
311,35157,396
312,247207,8352
313,99224,3379
314,65933,1162
315,44825,472
316,51852,967
317,156545,5205
318,4600,134
319,112699,3812
320,130768,9142
321,117272,6794
322,79076,1920
323,88530,2642
324,91748,1586
325,8035,114
326,35689,410
327,74652,1434
328,7422,436
329,194161,16022
330,26457,805
331,438512,33052
332,174831,2876
333,12320,153
334,129370,4307
335,62713,854
336,28599,486
337,143498,7770
338,22477,1051
339,124717,2956
340,13335,176
341,165222,1896
342,683318,14583
343,54351,436
344,1653,58
345,126598,2648
346,78902,2017
347,10885,228
348,80541,1168
349,4085,39
350,133733,2304
351,5791,39
352,210184,5433
353,65413,852
354,774792,14068
355,60148,1980
356,53264,4478
357,18149,618
358,670841,12587
359,295024,6085
360,9836,66
361,35536,402
362,249063,8370
363,100126,3391
364,66530,1170
365,45316,476
366,52449,974
367,157522,5239
368,4620,135
369,113325,3821
370,131122,9157
371,118001,6804
372,79740,1928
373,89312,2669
374,92883,1595
375,8146,115
376,35946,412
377,75330,1451
378,7444,437
379,194494,16028
380,26608,809
381,439145,33063
382,176235,2900
383,12487,154
384,130394,4330
385,63406,863
386,28866,491
387,144211,7785
388,22572,1052
389,125622,2989
390,13467,178
391,166784,1920
392,689779,14793
393,54724,440
394,1660,58
395,127572,2661
396,79482,2029
397,11000,231
398,81269,1175
399,4122,39
400,134892,2323
401,5862,39
402,211016,5478
403,65992,863
404,781990,14196
405,60483,1984
406,53360,4479
407,18235,620
408,675718,12738
409,297796,6148
410,10052,67
411,35916,407
412,250920,8388
413,101029,3403
414,67126,1178
415,45807,479
416,53046,980
417,158500,5273
418,4639,135
419,113951,3829
420,131476,9172
421,118731,6813
422,80405,1935
423,90093,2696
424,94018,1604
425,8257,117
426,36203,414
427,76007,1468
428,7466,437
429,194827,16033
430,26758,814
431,439778,33073
432,177640,2925
433,12653,156
434,131419,4352
435,64099,871
436,29132,495
437,144923,7800
438,22666,1053
439,126526,3022
440,13599,179
441,168347,1944
442,696239,15003
443,55096,443
444,1667,58
445,128545,2673
446,80062,2041
447,11116,234
448,81998,1181
449,4160,40
450,136052,2341
451,5934,40
452,211848,5523
453,66571,874
454,789189,14324
455,60817,1988
456,53456,4480
457,18322,621
458,680596,12889
459,300568,6212
460,10268,68
461,36295,413
462,252776,8407
463,101931,3414
464,67722,1186
465,46298,482
466,53643,987
467,159477,5307
468,4658,135
469,114577,3838
470,131831,9186
471,119460,6823
472,81070,1943
473,90875,2723
474,95153,1613
475,8369,118
476,36459,416
477,76685,1485
478,7487,438
479,195160,16039
480,26909,818
481,440411,33083
482,179044,2950
483,12819,157
484,132443,4375
485,64792,880
486,29399,500
487,145636,7816
488,22761,1055
489,127431,3055
490,13731,180
491,169909,1967
492,702700,15213
493,55469,447
494,1673,58
495,129519,2685
496,80642,2053
497,11231,237
498,82727,1187
499,4197,40
500,137212,2360
501,6005,40
502,212680,5568
503,67150,885
504,796387,14453
505,61152,1992
506,53552,4481
507,18409,622
508,685473,13040
509,303340,6275
510,10484,69
511,36674,419
512,254633,8425
513,102834,3426
514,68319,1194
515,46789,485
516,54240,994
517,160455,5341
518,4678,136
519,115203,3846
520,132185,9201
521,120190,6833
522,81735,1951
523,91656,2749
524,96288,1622
525,8480,120
526,36716,418
527,77363,1502
528,7509,438
529,195493,16045
530,27060,822
531,441043,33094
532,180449,2975
533,12986,158
534,133467,4397
535,65484,889
536,29666,504
537,146348,7831
538,22856,1056
539,128335,3088
540,13863,181
541,171471,1991
542,709161,15423
543,55842,450
544,1680,58
545,130492,2698
546,81222,2065
547,11346,241
548,83456,1193
549,4234,40
550,138372,2378
551,6077,41
552,213511,5612
553,67729,896
554,803586,14581
555,61487,1997
556,53648,4482
557,18496,623
558,690350,13191
559,306113,6339
560,10700,70
561,37054,425
562,256490,8443
563,103737,3437
564,68915,1203
565,47280,488
566,54836,1000
567,161432,5375
568,4697,136
569,115829,3855
570,132540,9216
571,120919,6842
572,82400,1959
573,92438,2776
574,97424,1631
575,8591,122
576,36973,421
577,78041,1519
578,7531,439
579,195825,16051
580,27210,827
581,441676,33104
582,181853,3000
583,13152,160
584,134492,4420
585,66177,898
586,29932,509
587,147061,7847
588,22951,1057
589,129239,3121
590,13995,183
591,173033,2014
592,715621,15634
593,56214,454
594,1687,58
595,131466,2710
596,81802,2077
597,11461,244
598,84185,1200
599,4271,41
600,139532,2396
601,6148,41
602,214343,5657
603,68309,906
604,810784,14709
605,61822,2001
606,53744,4484
607,18583,624
608,695228,13342
609,308885,6402
610,10916,71
611,37433,431
612,258346,8461
613,104639,3449
614,69511,1211
615,47770,491
616,55433,1007
617,162410,5410
618,4716,136
619,116455,3863
620,132894,9230
621,121649,6852
622,83064,1967
623,93219,2803
624,98559,1640
625,8702,123
626,37230,423
627,78719,1536
628,7553,440
629,196158,16056
630,27361,831
631,442309,33115
632,183258,3024
633,13318,161
634,135516,4443
635,66870,906
636,30199,514
637,147773,7862
638,23045,1058
639,130144,3155
640,14127,184
641,174596,2038
642,722082,15844
643,56587,458
644,1694,58
645,132439,2722
646,82382,2089
647,11576,247
648,84913,1206
649,4308,41
650,140691,2415
651,6220,42
652,215175,5702
653,68888,917
654,817983,14837
655,62156,2005
656,53840,4485
657,18670,625
658,700105,13493
659,311657,6466
660,11132,72
661,37813,436
662,260203,8480
663,105542,3461
664,70107,1219
665,48261,494
666,56030,1014
667,163387,5444
668,4736,137
669,117081,3872
670,133248,9245
671,122378,6861
672,83729,1975
673,94001,2830
674,99694,1649
675,8813,125
676,37487,425
677,79397,1553
678,7575,440
679,196491,16062
680,27512,835
681,442942,33125
682,184662,3049
683,13485,163
684,136540,4465
685,67563,915
686,30466,518
687,148486,7877
688,23140,1060
689,131048,3188
690,14259,185
691,176158,2062
692,728543,16054
693,56959,461
694,1700,59
695,133413,2735
696,82961,2100
697,11691,250
698,85642,1212
699,4346,41
700,141851,2433
701,6291,42
702,216006,5746
703,69467,928
704,825181,14965
705,62491,2009
706,53936,4486
707,18756,626
708,704982,13644
709,314429,6529
710,11348,74
711,38192,442
712,262059,8498
713,106444,3472
714,70704,1227
715,48752,498
716,56627,1020
717,164365,5478
718,4755,137
719,117707,3880
720,133603,9259
721,123107,6871
722,84394,1983
723,94782,2856
724,100829,1658
725,8924,126
726,37744,427
727,80074,1570
728,7597,441
729,196824,16068
730,27662,840
731,443575,33136
732,186067,3074
733,13651,164
734,137565,4488
735,68256,924
736,30732,523
737,149198,7893
738,23235,1061
739,131953,3221
740,14391,186
741,177720,2085
742,735003,16264
743,57332,465
744,1707,59
745,134386,2747
746,83541,2112
747,11806,254
748,86371,1219
749,4383,42
750,143011,2452
751,6363,43
752,216838,5791
753,70046,939
754,832380,15093
755,62826,2013
756,54033,4487
757,18843,627
758,709859,13795
759,317201,6592
760,11564,75
761,38572,448
762,263916,8516
763,107347,3484
764,71300,1236
765,49243,501
766,57224,1027
767,165342,5512
768,4774,137
769,118333,3889
770,133957,9274
771,123837,6881
772,85059,1990
773,95564,2883
774,101964,1667
775,9036,128
776,38001,430
777,80752,1587
778,7618,441
779,197157,16073
780,27813,844
781,444207,33146
782,187471,3099
783,13817,165
784,138589,4511
785,68949,933
786,30999,528
787,149911,7908
788,23329,1062
789,132857,3254
790,14523,187
791,179283,2109
792,741464,16475
793,57705,468
794,1714,59
795,135360,2759
796,84121,2124
797,11921,257
798,87100,1225
799,4420,42
800,144171,2470
801,6434,43
802,217670,5836
803,70625,949
804,839578,15222
805,63160,2017
806,54129,4488
807,18930,629
808,714737,13946
809,319973,6656
810,11780,76
811,38951,454
812,265772,8535
813,108249,3496
814,71896,1244
815,49734,504
816,57821,1034
817,166320,5546
818,4794,138
819,118959,3897
820,134312,9289
821,124566,6890
822,85723,1998
823,96345,2910
824,103099,1676
825,9147,129
826,38257,432
827,81430,1604
828,7640,442
829,197490,16079
830,27963,848
831,444840,33156
832,188876,3124
833,13984,167
834,139613,4533
835,69642,942
836,31266,532
837,150623,7923
838,23424,1063
839,133762,3287
840,14655,189
841,180845,2133
842,747925,16685
843,58077,472
844,1721,59
845,136333,2772
846,84701,2136
847,12036,260
848,87829,1231
849,4457,43
850,145330,2489
851,6506,43
852,218502,5881
853,71205,960
854,846776,15350
855,63495,2021
856,54225,4490
857,19017,630
858,719614,14097
859,322745,6719
860,11996,77
861,39331,459
862,267629,8553
863,109152,3507
864,72493,1252
865,50225,507
866,58418,1040
867,167297,5580
868,4813,138
869,119585,3906
870,134666,9303
871,125296,6900
872,86388,2006
873,97127,2937
874,104234,1685
875,9258,131
876,38514,434
877,82108,1621
878,7662,443
879,197823,16085
880,28114,853
881,445473,33167
882,190280,3148
883,14150,168
884,140638,4556
885,70335,950
886,31533,537
887,151336,7939
888,23519,1065
889,134666,3320
890,14787,190
891,182407,2156
892,754386,16895
893,58450,475
894,1727,59
895,137307,2784
896,85281,2148
897,12151,263
898,88557,1237
899,4494,43
900,146490,2507
901,6577,44
902,219333,5925
903,71784,971
904,853975,15478
905,63830,2025
906,54321,4491
907,19104,631
908,724491,14248
909,325517,6783
910,12212,78
911,39710,465
912,269486,8571
913,110055,3519
914,73089,1260
915,50716,510
916,59015,1047
917,168275,5615
918,4832,138
919,120211,3914
920,135020,9318
921,126025,6909
922,87053,2014
923,97908,2964
924,105370,1694
925,9369,132
926,38771,436
927,82786,1638
928,7684,443
929,198156,16090
930,28265,857
931,446106,33177
932,191685,3173
933,14316,169
934,141662,4578
935,71028,959
936,31799,541
937,152048,7954
938,23613,1066
939,135570,3353
940,14919,191
941,183969,2180
942,760846,17105
943,58823,479
944,1734,59
945,138280,2796
946,85861,2160
947,12266,267
948,89286,1244
949,4532,43
950,147650,2526
951,6649,44
952,220165,5970
953,72363,982
954,861173,15606
955,64165,2029
956,54417,4492
957,19190,632
958,729368,14399
959,328289,6846
960,12428,79
961,40089,471
962,271342,8589
963,110957,3531
964,73685,1269
965,51206,513
966,59612,1053
967,169252,5649
968,4852,139
969,120837,3923
970,135375,9333
971,126755,6919
972,87718,2022
973,98690,2990
974,106505,1703
975,9480,134
976,39028,438
977,83463,1655
978,7706,444
979,198489,16096
980,28415,861
981,446738,33188
982,193089,3198
983,14483,171
984,142687,4601
985,71721,968
986,32066,546
987,152761,7970
988,23708,1067
989,136475,3386
990,15051,192
991,185532,2203
992,767307,17316
993,59195,482
994,1741,59
995,139254,2808
996,86441,2172
997,12381,270
998,90015,1250
999,4569,44
1000,148810,2544
1001,6720,45
1002,220997,6015
1003,72942,993
1004,868372,15734
1005,64499,2033
1006,54513,4493
1007,19277,633
1008,734246,14550
1009,331061,6910
1010,12644,80
1011,40469,477
1012,273199,8608
1013,111860,3542
1014,74281,1277
1015,51697,517
1016,60209,1060
1017,170230,5683
1018,4871,139
1019,121463,3931
1020,135729,9347
1021,127484,6929
1022,88383,2030
1023,99472,3017
1024,107640,1712
1025,9591,135
1026,39285,441
1027,84141,1672
1028,7728,444
1029,198822,16102
1030,28566,866
1031,447371,33198
1032,194494,3223
1033,14649,172
1034,143711,4624
1035,72414,977
1036,32333,551
1037,153473,7985
1038,23803,1068
1039,137379,3419
1040,15183,193
1041,187094,2227
1042,773768,17526
1043,59568,486
1044,1747,59
1045,140227,2821
1046,87021,2184
1047,12496,273
1048,90744,1256
1049,4606,44
1050,149970,2563
1051,6792,45
1052,221829,6059
1053,73522,1003
1054,875570,15863
1055,64834,2038
1056,54609,4494
1057,19364,634
1058,739123,14701
1059,333833,6973
1060,12860,81
1061,40848,483
1062,275055,8626
1063,112762,3554
1064,74878,1285
1065,52188,520
1066,60805,1067
1067,171207,5717
1068,4890,139
1069,122089,3939
1070,136084,9362
1071,128213,6938
1072,89047,2038
1073,100253,3044
1074,108775,1721
1075,9703,137
1076,39542,443
1077,84819,1689
1078,7749,445
1079,199155,16107
1080,28716,870
1081,448004,33209
1082,195899,3247
1083,14815,174
1084,144735,4646
1085,73106,985
1086,32599,555
1087,154186,8000
1088,23897,1069
1089,138284,3452
1090,15315,195
1091,188656,2251
1092,780228,17736
1093,59940,489
1094,1754,59
1095,141201,2833
1096,87600,2195
1097,12612,276
1098,91473,1262
1099,4643,44
1100,151129,2581
1101,6863,46
1102,222660,6104
1103,74101,1014
1104,882769,15991
1105,65169,2042
1106,54705,4496
1107,19451,635
1108,744000,14852
1109,336605,7036
1110,13076,82
1111,41228,488
1112,276912,8644
1113,113665,3565
1114,75474,1293
1115,52679,523
1116,61402,1073
1117,172184,5751
1118,4910,140
1119,122715,3948
1120,136438,9377
1121,128943,6948
1122,89712,2045
1123,101035,3071
1124,109910,1730
1125,9814,138
1126,39799,445
1127,85497,1706
1128,7771,446
1129,199488,16113
1130,28867,874
1131,448637,33219
1132,197303,3272
1133,14982,175
1134,145760,4669
1135,73799,994
1136,32866,560
1137,154898,8016
1138,23992,1071
1139,139188,3486
1140,15447,196
1141,190219,2274
1142,786689,17946
1143,60313,493
1144,1761,59
1145,142174,2845
1146,88180,2207
1147,12727,279
1148,92201,1269
1149,4680,45
1150,152289,2600
1151,6935,46
1152,223492,6149
1153,74680,1025
1154,889967,16119
1155,65504,2046
1156,54801,4497
1157,19538,636
1158,748877,15003
1159,339377,7100
1160,13292,84
1161,41607,494
1162,278768,8662
1163,114567,3577
1164,76070,1302
1165,53170,526
1166,61999,1080
1167,173162,5785
1168,4929,140
1169,123341,3956
1170,136792,9391
1171,129672,6957
1172,90377,2053
1173,101816,3097
1174,111045,1739
1175,9925,140
1176,40056,447
1177,86175,1724
1178,7793,446
1179,199821,16119
1180,29018,879
1181,449270,33230
1182,198708,3297
1183,15148,176
1184,146784,4692
1185,74492,1003
1186,33133,564
1187,155611,8031
1188,24087,1072
1189,140092,3519
1190,15579,197
1191,191781,2298
1192,793150,18157
1193,60686,496
1194,1768,59
1195,143148,2858
1196,88760,2219
1197,12842,283
1198,92930,1275
1199,4718,45
1200,153449,2618
1201,7006,47
1202,224324,6194
1203,75259,1036
1204,897166,16247
1205,65838,2050
1206,54897,4498
1207,19624,638
1208,753755,15154
1209,342150,7163
1210,13508,85
1211,41987,500
1212,280625,8681
1213,115470,3589
1214,76667,1310
1215,53661,529
1216,62596,1087
1217,174139,5819
1218,4949,140
1219,123967,3965
1220,137147,9406
1221,130402,6967
1222,91042,2061
1223,102598,3124
1224,112180,1748
1225,10036,141
1226,40312,450
1227,86853,1741
1228,7815,447
1229,200154,16124
1230,29168,883
1231,449902,33240
1232,200112,3322
1233,15314,178
1234,147808,4714
1235,75185,1012
1236,33399,569
1237,156323,8046
1238,24182,1073
1239,140997,3552
1240,15711,198
1241,193343,2322
1242,799610,18367
1243,61058,500
1244,1774,59
1245,144121,2870
1246,89340,2231
1247,12957,286
1248,93659,1281
1249,4755,45
1250,154609,2637
1251,7078,47
1252,225155,6238
1253,75838,1047
1254,904364,16375
1255,66173,2054
1256,54993,4499
1257,19711,639
1258,758632,15306
1259,344922,7227
1260,13724,86
1261,42366,506
1262,282482,8699
1263,116373,3600
1264,77263,1318
1265,54152,532
1266,63193,1093
1267,175117,5854
1268,4968,141
1269,124593,3973
1270,137501,9421
1271,131131,6977
1272,91707,2069
1273,103379,3151
1274,113316,1757
1275,10147,143
1276,40569,452
1277,87530,1758
1278,7837,447
1279,200486,16130
1280,29319,888
1281,450535,33250
1282,201517,3347
1283,15481,179
1284,148833,4737
1285,75878,1020
1286,33666,574
1287,157036,8062
1288,24276,1074
1289,141901,3585
1290,15843,200
1291,194905,2345
1292,806071,18577
1293,61431,503
1294,1781,59
1295,145095,2882
1296,89920,2243
1297,13072,289
1298,94388,1288
1299,4792,46
