ForecastID,Confirmed,Deaths
323,176276,4094
324,352482,4560
325,73319,801
326,152343,1368
327,184755,2480
328,28397,593
329,399108,17570
330,120677,1973
331,765207,35310
332,419359,5758
333,86818,1101
334,533119,7455
335,234588,2017
336,94320,1156
337,495370,12499
338,69862,1468
339,245458,4692
340,91978,1262
341,430492,5242
342,1404448,24209
343,234947,1020
344,5778,91
345,270440,4335
346,191565,3113
347,61902,929
348,472563,4453
349,39633,314
350,293195,4138
351,42236,159
352,404515,7317
353,184799,2772
354,1525942,20582
355,295259,3799
356,145436,5341
357,44388,800
358,1129429,19841
359,532912,10156
360,19597,279
361,121774,1150
362,860190,15456
363,431554,6819
364,261720,3016
365,191741,1988
366,225775,2224
367,265866,6726
368,15203,264
369,235171,5059
370,287613,11243
371,489734,11472
372,390976,4416
373,178131,4114
374,356405,4565
375,74215,811
376,154310,1395
377,187473,2504
378,28992,598
379,404419,17611
380,122649,2008
381,775007,35369
382,423830,5794
383,87438,1104
384,542663,7499
385,237737,2037
386,95913,1170
387,506763,12655
388,70919,1475
389,247790,4715
390,92936,1283
391,435190,5262
392,1417736,24401
393,238120,1032
394,5904,93
395,273211,4354
396,193707,3134
397,63096,942
398,477575,4522
399,40144,316
